Longitude,Latitude,Name,Country,Year,Class,Type,SubType,Elevation,Fa,Fs,Wo,Value,cid,Mass
-25.4395,-69.885833,San Juan 052,Chile,2009,L3,Stony,L Chondrite,1689.8,26.5,44.2,0,15,152,49
20.82583,57.19933,Sayh al Uhaymir 030,Oman,2000,L6,Stony,L Chondrite,126.2,24.5,21,0,15,512,100
20.98,57.33333,Sayh al Uhaymir 126,Oman,2002,L6,Stony,L Chondrite,118,24.1,21.8,0,15,512,100
21.038,57.29283,Sayh al Uhaymir 153,Oman,2002,L4/5,Stony,L Chondrite,124.7,25.5,21.1,1.56,15,512,103.28
21.07087,57.31117,Sayh al Uhaymir 202 ,Oman,2001,CV3,Stony,Carbonaceous chondrite,125.4,8.5,6.3,1.5,15,512,335.86
20.79028,57.19408,Sayh al Uhaymir 273,Oman,2003,L6,Stony,L Chondrite,129.8,25.3,21.4,1.3,15,512,97.454
20.43822,56.70383,Sayh al Uhaymir 456,Oman,2006,L6,Stony,L Chondrite,132,24.7,22.8,1.6,15,512,94.1
20.564,56.6655,Sayh al Uhaymir 505,Oman,2009,L4-5,Stony,L Chondrite,103.9,25.1,19.7,4.3,15,512,110
20.4247,56.65013,Sayh al Uhaymir 550,Oman,2011,H5,Stony,H Chondrite,133.5,18.4,16.2,0.9,15,512,130.9
18.60453,53.88757,Shisr 021,Oman,2001,H4-6,Stony,H Chondrite,225.8,18.7,16.1,1.3,15,512,135.226
25.22056,0.31028,Tanezrouft 053,Algeria,1992,L3.8,Stony,L Chondrite,302,27.5,25.8,0,15,12,84
25.26667,0.1,Tanezrouft 071,Algeria,2002,L5,Stony,L Chondrite,296,22.7,19.6,0,15,12,107
22.89492,55.17081,United Arab Emirates 022,United Arab Emirates,2009,L6,Stony,L Chondrite,91.3,24.8,21.3,0,15,784,100
27.65,4.43333,Acfer 033,Algeria,1989,L6,Stony,L Chondrite,461,25.9,21.6,0,14,12,93
27.55,4.08333,Acfer 048,Algeria,1989,H4-5,Stony,H Chondrite,449,19.1,17.4,0,14,12,115
27.7,4.35,Acfer 163,Algeria,1990,H3.8-5,Stony,H Chondrite,458,18.9,15.8,0,14,12,125
27.51056,3.89111,Acfer 236,Algeria,1991,LL6,Stony,L Chondrite,438.4,30.5,25.1,0,14,12,81
27.70611,4.20583,Acfer 284,Algeria,1991,HS,Stony,H Chondrite,452,18.6,16.1,0,14,12,120
27.46667,3.83333,Acfer 341,Algeria,2002,L3,Stony,L Chondrite,435,20.4,14.8,0,14,12,132
27.667,4.64833,Acfer 369,Algeria,2002,H4,Stony,H Chondrite,465.2,19.4,16.7,0,14,12,122
19.66453,57.3334,Al Huqf 056,Oman,2001,H5,Stony,H Chondrite,182.6,18.5,16.2,0,14,512,124
41.68636,92.94878,Alatage Mountain 034 ,China,2013,L5,Stony,L Chondrite,1200.9,23.4,20.2,14,14,156,101.6
41.69006,92.94756,Alatage Mountain 038 ,China,2013,L5,Stony,L Chondrite,1207,23.3,19.4,7,14,156,103.2
-31.03278,131.28553,Biduna Blowhole 004 ,Australia,2011,H5,Stony,H Chondrite,78.6,19.6,17.5,1.42,14,36,114.5
-24.25,-70.51667,Caleta el Cobre 013,Chile,2010,L4,Stony,L Chondrite,179,23,19.5,1.11,14,152,105
-25.23333,-69.71667,Catalina 074,Chile,2012,H5-6,Stony,H Chondrite,2178,17.1,15.2,1.1,14,152,127
-23.07639,-67.97694,Colachi 001,Chile,2012,LL6,Stony,L Chondrite,2944.6,31.3,25.4,1.6,14,152,81
35.3248,-117.47983,Cuddeback Dry Lake 023,USA,1986,H5,Stony,H Chondrite,782.3,17.9,16,0,14,840,123
27.10483,16.01133,Dar al Gani 024,Libya,1995,H6,Stony,H Chondrite,575.6,20,17.4,0,14,434,113
27.30383,16.24483,Dar al Gani 051,Libya,1995,H5,Stony,H Chondrite,589.1,19.4,17,0,14,434,121
27.41633,16.19433,Dar al Gani 065,Libya,1995,L5,Stony,L Chondrite,585.4,26.6,22.2,0,14,434,90
27.111,16.02167,Dar al Gani 156,Libya,2005,H6,Stony,H Chondrite,577,20.6,18.7,0,14,434,107
27.11833,16.01017,Dar al Gani 193,Libya,1996,H6,Stony,H Chondrite,575,20.6,18,0,14,434,115
27.14767,16.08083,Dar al Gani 260,Libya,1997,H6,Stony,H Chondrite,581,19.4,17.6,0,14,434,116
27.37817,16.31217,Dar al Gani 279,Libya,1997,H5,Stony,H Chondrite,593.9,19,17,0,14,434,120
27.08867,16.14317,Dar al Gani 312,Libya,1997,H6,Stony,H Chondrite,585.5,18.7,16.9,0,14,434,117
27.45467,16.08733,Dar al Gani 425,Libya,1998,H4,Stony,H Chondrite,573.2,18.3,17.2,0.9,14,434,115
26.96017,16.34033,Dar al Gani 496,Libya,1998,LL6,Stony,L Chondrite,599.4,32,26,0,14,434,78
27.26683,16.072,Dar al Gani 510,Libya,1998,L4,Stony,L Chondrite,575.2,26,22,0,14,434,90
27.18867,16.3185,Dar al Gani 530,Libya,1998,L6,Stony,L Chondrite,596.5,27,22,0,14,434,90
27.05267,16.43133,Dar al Gani 579,Libya,1998,H5,Stony,H Chondrite,613.6,19,16.9,1.4,14,434,116.5
27.07583,16.32683,Dar al Gani 580,Libya,1998,L5,Stony,L Chondrite,600,25.4,21.8,1.5,14,434,90
27.16267,16.296,Dar al Gani 617,Libya,1998,H6,Stony,H Chondrite,596,18,16,0,14,434,126
27.23333,16.11667,Dar al Gani 673,Libya,1999,1-415,Stony,L Chondrite,581,24,21,0,14,434,96
27.05,16.38333,Dar al Gani 681,Libya,1999,Ureilite,Stony,Asteroidal Achondrite,608,21,18,0,14,434,110
27.15,16.21667,Dar al Gani 691,Libya,1999,L5,Stony,L Chondrite,591,25,21,0,14,434,96
27,16.38333,Dar al Gani 706,Libya,1999,L4,Stony,L Chondrite,607,22,19,0,14,434,108
27.01667,16.36667,Dar al Gani 709,Libya,1999,L6,Stony,L Chondrite,605,24,21,0,14,434,96
26.99,16.39783,Dar al Gani 814,Libya,2000,L4,Stony,L Chondrite,606.4,22.3,20.3,1.1,14,434,102
19.02833,54.49167,Dhofar 022,Oman,2000,H3.9,Stony,H Chondrite,171,22.1,17.6,0,14,512,110
19.075,54.5,Dhofar 023,Oman,2000,H5,Stony,H Chondrite,163,17.6,17.3,0,14,512,118
18.5453,54.02017,Dhofar 1007,Oman,2003,L4,Stony,L Chondrite,241,24.3,22.6,1.6,14,512,87.767
18.34495,54.25875,Dhofar 1306,Oman,2004,L4,Stony,L Chondrite,274.1,22.6,19.9,0,14,512,104
19.105,54.84333,Dhofar 1312,Oman,2002,L/LL4,Stony,L Chondrite,191,26.4,22.5,1.4,14,512,86
18.33833,54.205,Dhofar 1440,Oman,2003,Polymict eucrite,Stony,Asteroidal Achondrite,275,0,66.2,0,14,512,30
18.45,54.10333,Dhofar 233,Oman,2000,L6,Stony,L Chondrite,254,24.5,21.2,0,14,512,93
18.64,54.56,Dhofar 339,Oman,2001,L6,Stony,L Chondrite,233,23.8,21.3,1.4,14,512,94
19.32833,54.705,Dhofar 341,Oman,2000,H5,Stony,H Chondrite,173,18.8,17.7,1.5,14,512,116
19.31245,54.71187,Dhofar 682,Oman,2001,H5/6,Stony,H Chondrite,181.6,20,17,0,14,512,116
19.05568,54.55108,Dhofar 801,Oman,2001,H6,Stony,H Chondrite,169.3,18.8,16.6,1.6,14,512,119.149
-24.85,-70.53333,El M‚dano 048,Chile,2011,H5,Stony,H Chondrite,18,19.5,17.2,1.2,14,152,118
-24.85,-70.53333,El M‚dano 068,Chile,2011,H4,Stony,H Chondrite,18,17.4,15.5,1.6,14,152,125
-24.85,-70.53333,El M‚dano 216 ,Chile,2011,CO3,Stony,Carbonaceous chondrite,18,39.3,1.5,0,14,152,1323
-24.85,-70.53333,El M‚dano 227,Chile,2013,LL6,Stony,L Chondrite,18,31.6,25.4,1.7,14,152,79
28.83333,12.51667,Hammadah al Hamra 014,Libya,1990,L5,Stony,L Chondrite,617,25,21.5,0,14,434,94
28.63417,12.72567,Hammadah al Hamra 065,Libya,1994,L6,Stony,L Chondrite,591.2,25.1,21.5,0,14,434,93
28.75467,12.58683,Hammadah al Hamra 068,Libya,1994,H5/6,Stony,H Chondrite,603.7,18.7,16.7,0,14,434,120
28.62133,13.25883,Hammadah al Hamra 201,Libya,1997,H6,Stony,H Chondrite,577.4,18,15.8,0,14,434,127
29.087,12.07783,Hammadah al Hamra 233,Libya,1997,H5,Stony,H Chondrite,661.6,19.3,16.8,0,14,434,123
29.08333,12.46667,Hammadah al Hamra 298,Libya,2000,L6,Stony,L Chondrite,650,24,20,0,14,434,100
28.65233,12.3855,Hammadah al Hamra 326,Libya,1999,L4,Stony,L Chondrite,605.9,25,20.7,0,14,434,97
-30.31667,129.68333,Hughes 044,Australia,1993,L5/6,Stony,L Chondrite,164,23.8,20.3,1.5,14,36,98.5
19.93843,56.42242,Jiddat al Harasis 215,Oman,2005,H5,Stony,H Chondrite,156.1,17.8,16.1,1.5,14,512,121.3
19.72767,55.72677,Jiddat al Harasis 331,Oman,2006,L6,Stony,L Chondrite,141.4,24.5,20.6,1.6,14,512,96.1
19.72823,55.72597,Jiddat al Harasis 332,Oman,2006,L6,Stony,L Chondrite,142.7,24.9,21.8,1.5,14,512,93.4
19.63783,55.56237,Jiddat al Harasis 509,Oman,2008,H4,Stony,H Chondrite,123.7,15.1,13.8,1.7,14,512,147.8
19.32947,55.31665,Jiddat al Harasis 708,Oman,2011,H4-6,Stony,H Chondrite,155,17.9,15.9,1.5,14,512,127.2
19.7795,56.509,Jiddat al Harasis 932,Oman,2009,L5,Stony,L Chondrite,157.4,25.1,21,0,14,512,98
41.71667,93.79533,Kumtag 013,China,2012,L5,Stony,L Chondrite,1199.8,23.7,20.1,0,14,156,100
27.16667,-9.5,Lahmada 010,Western Sahara,1999,H6,Stony,H Chondrite,503,19.1,17,0,14,732,117.4
40.15667,89.66028,Loulan Yizhi 007,China,2012,L4,Stony,L Chondrite,796.3,23,21,0,14,156,95.6
27.388,9.01733,Northeast Africa 005,Algeria,2000,L5,Stony,L Chondrite,546.5,25.5,20.7,1.6,14,12,95
29.91667,-5.58333,Northwest Africa 003,Morocco,1999,H4,Stony,H Chondrite,592,18.9,16.9,0,14,504,120
29.91667,-5.58333,Northwest Africa 023,Morocco,1999,L4,Stony,L Chondrite,592,22.1,26.6,0,14,504,76
21.75,-13.75,Northwest Africa 6774,Western Sahara,2000,LL5,Stony,L Chondrite,212,30.7,24.8,20,14,732,79.1
-30.89617,126.44817,Nurina 009,Australia,1993,L4,Stony,L Chondrite,180,25.1,22.3,0,14,36,87
21.1582,58.41132,Ramlat al Wahibah 011,Oman,2006,H5,Stony,H Chondrite,73.4,18.5,16.2,1.3,14,512,120.6
20.51353,55.52737,Ramlat as Sahmah 289,Oman,2009,H4,Stony,H Chondrite,113,18.2,16.1,1.4,14,512,123.5
20.80423,55.44888,Ramlat as Sahmah 332,Oman,2010,H5,Stony,H Chondrite,104.1,17.7,15.7,1.6,14,512,123.742
20.50603,55.82845,Ramlat as Sahmah 372,Oman,2010,H5,Stony,H Chondrite,145.4,18.5,16.1,2.1,14,512,123.772
34.21667,-103.93333,Roosevelt County 106,USA,2001,L6,Stony,L Chondrite,1339.5,24.9,20.8,1.4,14,840,98.8
-25.443833,-69.870333,San Juan 013,Chile,2008,L3,Stony,L Chondrite,1717.7,24.6,13.6,0,14,152,145
-25.443667,-69.884,San Juan 044,Chile,2009,H5,Stony,H Chondrite,1707.4,19.2,16.7,0,14,152,120
-25.438667,-69.8865,San Juan 051,Chile,2009,H5,Stony,H Chondrite,1686.4,19.3,16.9,0,14,152,117
21.06817,57.281,Sayh al Uhaymir 038,Oman,2000,L6,Stony,L Chondrite,125.1,25.1,21.7,0,14,512,90
21.05183,57.26967,Sayh al Uhaymir 082,Oman,2000,L/LL4,Stony,L Chondrite,127.4,25.9,21.1,0,14,512,98
21.06636,57.26758,Sayh al Uhaymir 136,Oman,2001,H5,Stony,H Chondrite,125.9,17.9,15.8,1.46,14,512,129
20.03577,57.22038,Sayh al Uhaymir 210,Oman,2003,L6,Stony,L Chondrite,159.6,25.4,21.2,1.7,14,512,97.271
21.2,57.1,Sayh al Uhaymir 310,Oman,2001,L6,Stony,L Chondrite,97,24.4,20.9,0,14,512,94
20.03577,57.22038,Sayh al Uhaymir 404,Oman,2003,L6,Stony,L Chondrite,159.6,25.4,21.2,0,14,512,97.3
20.91422,56.8861,Sayh al Uhaymir 409,Oman,2005,H5,Stony,H Chondrite,130.8,18.6,16.3,1.4,14,512,120.8
21.08787,56.94128,Sayh al Uhaymir 470,Oman,2001,H4,Stony,H Chondrite,127.5,17.4,16,0,14,512,127.3
20.13452,56.58977,Sayh al Uhaymir 532,Oman,2010,L6,Stony,L Chondrite,143.4,24,20.1,1.5,14,512,99.668
18.65388,55.1467,Shalim 017,Oman,2011,H5,Stony,H Chondrite,213.7,17.5,15.4,1,14,512,127.1
35.16993,-114.45585,Thumb Butte,USA,2008,H3.8,Stony,H Chondrite,636,24,19.1,1.4,14,840,105
22.86906,55.15189,United Arab Emirates 014,United Arab Emirates,2009,L6,Stony,L Chondrite,93,25.9,21.5,0,14,784,95
22.89183,55.18142,United Arab Emirates 026,United Arab Emirates,2009,L6,Stony,L Chondrite,93.4,24.7,20.8,0,14,784,97
22.94672,48.95105,Abar al' Uj 035,Saudi Arabia,2012,H4,Stony,H Chondrite,234,18,16.1,0,13,682,119.46
27.56667,4.35,Acfer 142,Algeria,1990,L5,Stony,L Chondrite,459,24.8,21,0,13,12,91
27.58333,4.16667,Acfer 183,Algeria,1990,H5,Stony,H Chondrite,453,19.3,16.7,0,13,12,114
27.46667,3.86667,Acfer 186,Algeria,1990,C2-Ren,Stony,Carbonaceous chondrite,438,34,6,0,13,12,315
27.51583,3.72722,Acfer 241,Algeria,1991,L6,Stony,L Chondrite,433.3,25,20.9,0,13,12,86
19.53112,57.08427,Al Huqf 057,Oman,2001,H 5,Stony,H Chondrite,152.2,16.9,17,0,13,512,105.3
41.68694,92.93872,Alatage Mountain 007 ,China,2013,L5,Stony,L Chondrite,1200.3,22.1,19.9,9,13,156,91.4
41.69267,92.94928,Alatage Mountain 040 ,China,2013,L5,Stony,L Chondrite,1210,23.6,19.8,7,13,156,97.2
40.34,88.67556,Argan 002,China,2012,L5,Stony,L Chondrite,826.3,24,21,0,13,156,88.6
34.70108,-114.18845,Buck Mountains 004 ,USA,2005,H3-6,Stony,H Chondrite,472.8,17.7,12.9,1.2,13,840,145.8
-24.25,-70.51667,Caleta el Cobre 009,Chile,2010,L4,Stony,L Chondrite,179,22.7,19.1,1.12,13,152,95
-29.15,127.16667,Carlisle Lakes 003,Australia,1977,H4/5,Stony,H Chondrite,216,18.2,16,0,13,36,116
-25.23333,-69.71667,Catalina 002 ,Chile,2010,LL3,Stony,L Chondrite,2178,30.1,30.1,0,13,152,61.1
-25.23333,-69.71667,Catalina 092,Chile,2012,L3,Stony,L Chondrite,2178,22.5,28,1,13,152,65
-25.05412,-69.93147,Catalina 097,Chile,2014,L4,Stony,L Chondrite,1968.3,24,20.3,1.1,13,152,93.6
27.62467,16.0545,Dar al Gani 208,Libya,1996,H5-6,Stony,H Chondrite,564.2,18.2,16,0,13,434,113
27.18617,16.11117,Dar al Gani 244,Libya,1997,H5,Stony,H Chondrite,582.4,18.4,16.7,0,13,434,115
27.3615,16.2145,Dar al Gani 277,Libya,1997,L(LL)3-5,Stony,L Chondrite,588.8,26.1,14.3,0,13,434,125
27.25383,16.30233,Dar al Gani 285,Libya,1997,L6,Stony,L Chondrite,596.2,25.1,21.8,0,13,434,87
27.32667,16.09567,Dar al Gani 288,Libya,1997,LL3,Stony,L Chondrite,577.2,30,17.5,0,13,434,110
27.1725,16.08133,Dar al Gani 339,Libya,1997,H5,Stony,H Chondrite,581,18.5,16.5,0,13,434,110
27.2165,16.15,Dar al Gani 345,Libya,1997,L5,Stony,L Chondrite,586,24.8,21.4,0,13,434,84
27.20217,16.05833,Dar al Gani 348,Libya,1997,H4,Stony,H Chondrite,576.6,17.2,15.3,0,13,434,118
27.48183,16.28733,Dar al Gani 441,Libya,1998,L6,Stony,L Chondrite,590,24.5,20,1.1,13,434,90
27.01733,16.0885,Dar al Gani 528,Libya,1998,L6,Stony,L Chondrite,572,27,22,0,13,434,87
27.12383,16.11233,Dar al Gani 583,Libya,1998,L6,Stony,L Chondrite,582.2,24.8,21.1,1.6,13,434,89.6
26.89583,16.57233,Dar al Gani 770,Libya,1999,L6,Stony,L Chondrite,617.4,24.8,21.2,1.5,13,434,84.6
27.03283,16.48967,Dar al Gani 799,Libya,2000,H6,Stony,H Chondrite,618.2,18.6,16.7,1.3,13,434,107
26.97583,16.467,Dar al Gani 818,Libya,2000,H4/5,Stony,H Chondrite,614.6,18,16.6,1.4,13,434,110
26.99517,16.45217,Dar al Gani 824,Libya,2000,H5,Stony,H Chondrite,612,18.5,16.5,1.6,13,434,112
26.1,16.06667,Dar al Gani 885,Libya,2000,H6,Stony,H Chondrite,487,19,18,0,13,434,102
27.11667,16.06667,Dar al Gani 893,Libya,2000,H6,Stony,H Chondrite,579,17,14,0,13,434,132
26.97333,16.54167,Dar al Gani 985,Libya,2002,L6,Stony,L Chondrite,619,23.6,20,0,13,434,96
19.16633,54.74333,Dhofar 070,Oman,1999,L6,Stony,L Chondrite,187.6,24.1,20.7,0,13,512,89
19.0448,54.50738,Dhofar 1004,Oman,2001,H3,Stony,H Chondrite,165,19.3,16.5,1.3,13,512,113.68
18.97162,54.69287,Dhofar 1055,Oman,2000,H4/5,Stony,H Chondrite,190.1,18.5,16.5,0,13,512,114
18.74065,54.1997,Dhofar 1080,Oman,2001,H3,Stony,H Chondrite,204.9,17.5,15,0,13,512,127.2
19.39833,54.53,Dhofar 1294,Oman,2003,L/LL5,Stony,L Chondrite,151,26.4,22.2,1.2,13,512,86
19.28583,54.7375,Dhofar 1432,Oman,2006,CR2,Stony,Carbonaceous chondrite,184,27.5,24.1,2.1,13,512,76
18.41667,54.425,Dhofar 1443 ,Oman,2001,Lunar (anorthositic breccia),Stony,Lunar Achondrite,270,40,49,4.1,13,512,36.7
19.10117,54.828,Dhofar 151,Oman,2005,LL5-6,Stony,L Chondrite,191,29.8,24.2,0,13,512,79
18.32117,54.1995,Dhofar 1596 ,Oman,2004,H5-melt breccia,Stony,H Chondrite,277,19.3,17,6,13,512,110
18.21135,54.2995,Dhofar 1691,Oman,2011,H5-6,Stony,H Chondrite,292.6,19.3,17.2,1,13,512,105.5
18.99178,54.59548,Dhofar 1708,Oman,2010,H5,Stony,H Chondrite,182.1,17.1,15.4,0,13,512,124
19.06083,54.87944,Dhofar 1743,Oman,2011,L4,Stony,L Chondrite,195.7,25.7,22.2,1.1,13,512,84
18.38998,54.31745,Dhofar 1994 ,Oman,2010,CM2,Stony,Carbonaceous chondrite,268,3.5,40,0,13,512,45
18.49333,54.25167,Dhofar 209,Oman,2001,H4,Stony,H Chondrite,243,18,16.9,0,13,512,111
18.70933,54.303,Dhofar 258,Oman,2001,H5,Stony,H Chondrite,211.7,19,17.5,0,13,512,110.2
18.82167,54.22667,Dhofar 350,Oman,2001,H5,Stony,H Chondrite,191,18.5,16.6,1.4,13,512,112
19.07348,54.80533,Dhofar 368,Oman,2005,H6,Stony,H Chondrite,190.8,19.4,17,0,13,512,105.3
19.10745,54.80967,Dhofar 380,Oman,2001,H5,Stony,H Chondrite,192.6,18,16.5,0,13,512,111
19.16585,54.75222,Dhofar 481,Oman,2001,H5,Stony,H Chondrite,187.7,16.9,15.9,2.3,13,512,120
19.02833,54.54833,Dhofar 499,Oman,2001,L6,Stony,L Chondrite,169,24.9,21.4,0,13,512,87
18.71848,54.22,Dhofar 559,Oman,2001,H5,Stony,H Chondrite,213.6,18.5,16.5,0,13,512,113
19.11412,54.81642,Dhofar 632,Oman,2001,LL5,Stony,L Chondrite,194.9,28,23.5,0,13,512,79
19.30317,54.6985,Dhofar 681,Oman,2001,H5,Stony,H Chondrite,174.5,19.5,17,0,13,512,109
19.4212,54.7952,Dhofar 693,Oman,2001,H5,Stony,H Chondrite,129.3,20,18,0,13,512,101
19.06058,54.52113,Dhofar 761,Oman,2000,H6,Stony,H Chondrite,163.7,18.1,16.9,1.5,13,512,107
18.85012,54.62327,Dhofar 771,Oman,2000,H5,Stony,H Chondrite,202,17.4,16.2,1.3,13,512,114
18.63,54.05,Dhofar 841,Oman,2002,H6,Stony,H Chondrite,226,18.5,18.3,1.1,13,512,100
18.91333,54.41667,Dhofar 914,Oman,2003,LL6,Stony,L Chondrite,194,28.3,24,1.2,13,512,76
19.23439,54.91681,Dhofar 974,Oman,2005,LL4,Stony,L Chondrite,180.7,26.1,23,0,13,512,79
-24.85,-70.53333,El M‚dano 125,Chile,2011,L6,Stony,L Chondrite,18,23.7,20.3,1.1,13,152,93
-24.85,-70.53333,El M‚dano 144,Chile,2011,L4,Stony,L Chondrite,18,24.9,20.9,1.1,13,152,87
33.21888,10.83445,En Naffatiyah ,Tunisia,2007,L6,Stony,L Chondrite,54.1,25.5,21,1.3,13,788,87.2
35.06639,-114.0975,Griffith Wash ,USA,2011,L6,Stony,L Chondrite,844,10,20.6,64,13,840,93
28.65,12.7,Hammadah al Hamra 009,Libya,1990,H5,Stony,H Chondrite,594,17.9,15.5,0,13,434,121
28.84383,12.5365,Hammadah al Hamra 195,Libya,1996,L4,Stony,L Chondrite,621.3,24.8,21.1,0,13,434,85
28.51333,13.005,Hammadah al Hamra 215,Libya,1997,L5,Stony,L Chondrite,561,24,20.4,0,13,434,88
28.4595,12.87067,Hammadah al Hamra 274,Libya,2000,LL6,Stony,L Chondrite,557.2,31,26,2.2,13,434,69.8
19.34067,56.15333,Jiddat al Harasis 016,Oman,1999,H5,Stony,H Chondrite,169.6,19,16.4,0,13,512,117
19.92282,56.35117,Jiddat al Harasis 424 ,Oman,2007,Ureilite,Stony,Asteroidal Achondrite,136.6,14.8,11.7,1.1,13,512,160.3
19.92943,55.92347,Jiddat al Harasis 606,Oman,2009,H5,Stony,H Chondrite,145.1,18.7,16.4,1.6,13,512,114.7
19.85902,55.94038,Jiddat al Harasis 608,Oman,2009,H5,Stony,H Chondrite,140.8,17.3,15.6,1.5,13,512,120.6
19.15512,55.43118,Jiddat al Harasis 615,Oman,2009,H5,Stony,H Chondrite,204.8,18.5,16.2,1.2,13,512,111.3
19.67709,55.74549,Jiddat al Harasis 636,Oman,2010,LL5,Stony,L Chondrite,157.3,28.4,24.6,1.7,13,512,76.4
19.06683,55.55342,Jiddat al Harasis 697,Oman,2011,L6,Stony,L Chondrite,205.8,24.1,20.2,1.6,13,512,93.6
19.20743,55.4016,Jiddat al Harasis 700,Oman,2011,L6,Stony,L Chondrite,200,22.8,19.3,1.4,13,512,93.2
19.20295,55.32853,Jiddat al Harasis 702,Oman,2011,H5,Stony,H Chondrite,189.2,17.5,15.3,1.4,13,512,120.1
19.38637,55.31918,Jiddat al Harasis 709,Oman,2011,L6,Stony,L Chondrite,158.6,24.3,19.9,1.3,13,512,92
19.81083,56.51083,Jiddat al Harasis 767,Oman,2011,L4,Stony,L Chondrite,157,25.8,21.1,1.9,13,512,91
19.81639,56.49028,Jiddat al Harasis 776,Oman,2011,L4,Stony,L Chondrite,154.9,25.1,21.1,1.6,13,512,85
19.67244,56.22283,Jiddat al Harasis 803 ,Oman,2011,H5,Stony,H Chondrite,147.5,21,16.9,10,13,512,106.8
19.69817,56.04484,Jiddat al Harasis 873,Oman,2011,H6,Stony,H Chondrite,148.3,41,36,0,13,512,53
19.54033,55.26783,Jiddat al Harasis 875 ,Oman,2013,H4,Stony,H Chondrite,127.4,17.4,15.4,45,13,512,120
41.48333,93.61667,Kumtag 007,China,2011,H4,Stony,H Chondrite,1235,18.9,16.6,0,13,156,116
-24.68333,-69.76667,Los Vientos 094,Chile,2014,L6,Stony,L Chondrite,1792,26.1,21.2,0,13,152,85
-30.33333,127.61667,Mundrabilla 011,Australia,1989,L5,Stony,L Chondrite,215,23.9,20.9,0,13,36,89
30.9,-3.96667,Northwest Africa 033,Algeria,1999,C3,Stony,Carbonaceous chondrite,696,13.5,9.9,0,13,12,192
31.7,-3.3,Northwest Africa 2017,Algeria,2003,L5,Stony,L Chondrite,1040,22.6,19.4,0,13,12,99.2
32.04333,-4.13667,Northwest Africa 475,Morocco,1999,H4,Stony,H Chondrite,1217,18.6,16.5,0,13,504,111.7
-30.61122,131.88733,Ooldea 006 ,Australia,2013,H3,Stony,H Chondrite,112,19.3,16.7,1.44,13,36,113
21.1273,58.4075,Ramlat al Wahibah 020,Oman,2006,H6,Stony,H Chondrite,66,18.4,16.2,1.4,13,512,112.2
21.37605,58.4277,Ramlat al Wahibah 023,Oman,2006,H4,Stony,H Chondrite,117,19.4,16.9,1.5,13,512,107.1
22.34143,58.53398,Ramlat al Wahibah 041,Oman,2006,L6,Stony,L Chondrite,367.3,25.4,21.1,1.4,13,512,88.9
20.47393,55.93367,Ramlat as Sahmah 235,Oman,2005,H4,Stony,H Chondrite,140.9,17.7,16.2,1.5,13,512,111.5
-25.444167,-69.8715,San Juan 016,Chile,2008,H5,Stony,H Chondrite,1718.2,18.3,16.3,0,13,152,116
-25.4425,-69.872167,San Juan 022,Chile,2008,L6,Stony,L Chondrite,1712.2,49,21.5,0,13,152,86.3
21.00917,56.98694,Sayh al Uhaymir 048,Oman,2000,H5,Stony,H Chondrite,130.3,18.1,16.8,1.3,13,512,113
21.03722,57.29019,Sayh al Uhaymir 151,Oman,2002,L4/5,Stony,L Chondrite,123.8,25.4,21.8,0,13,512,87.9
20.44247,57.23295,Sayh al Uhaymir 218,Oman,2002,L4,Stony,L Chondrite,137.9,25,21,1.3,13,512,86.332
20.99667,57.33,Sayh al Uhaymir 323,Oman,2001,H6,Stony,H Chondrite,123,19.7,16.7,1,13,512,112
20.92558,57.12225,Sayh al Uhaymir 426,Oman,2005,H4-5,Stony,H Chondrite,126.3,18.6,16.2,1.9,13,512,112.4
20.2454,56.51588,Sayh al Uhaymir 476,Oman,2002,L5,Stony,L Chondrite,139.6,24.8,20.7,0.7,13,512,86.5
20.92257,57.13617,Sayh al Uhaymir 478,Oman,2007,H4,Stony,H Chondrite,127,15.6,13.2,1.6,13,512,135.9
20.35648,56.54885,Sayh al Uhaymir 516,Oman,2009,H5,Stony,H Chondrite,135.3,17.9,15.9,0.7,13,512,115.5
20.77045,57.08912,Sayh al Uhaymir 551,Oman,2011,L6,Stony,L Chondrite,122,24.3,20.3,1.5,13,512,89.7
25.13194,0.41056,Tanezrouft 021,Algeria,1991,L6,Stony,L Chondrite,306.2,25.3,20.9,0,13,12,92
25.21283,0.03898,Tanezrouft 085,Algeria,2003,H3,Stony,H Chondrite,297.1,37.5,21.2,0,13,12,90.4
-31.58333,127.6,Thylacine Hole 001,Australia,1977,H4/5,Stony,H Chondrite,126,19.7,17.6,43.7,13,36,101.5
22.89528,55.17033,United Arab Emirates 023,United Arab Emirates,2009,L6,Stony,L Chondrite,92.4,24.9,20.8,0,13,784,87
27.6,4.25,Acfer 061,Algeria,1989,H4-5,Stony,H Chondrite,458,19.7,17,0,12,12,105
27.56667,4.15,Acfer 078,Algeria,1990,H5,Stony,H Chondrite,453,18.8,16.1,0,12,12,105
27.65,4.23333,Acfer 119,Algeria,1990,H3.8,Stony,H Chondrite,454,19.3,14.7,0,12,12,121
27.58333,4.08333,Acfer 137,Algeria,1990,H4-5,Stony,H Chondrite,451,18,16.1,0,12,12,106
27.55,4.01667,Acfer 154,Algeria,1990,H5,Stony,H Chondrite,441,18.4,17.6,0,12,12,95
27.67,4.49722,Acfer 262,Algeria,1991,H4,Stony,H Chondrite,464.7,20.9,18,0,12,12,92
